Code_Insee,NomCommune,EPCI,Dept,Pop,offres,Densite
31271,Lanta,CC Cœur et Coteaux du Comminges,Haute-Garonne,2110,,
31272,Lapeyrère,CC des Terres du Lauragais,Haute-Garonne,69,,
31273,Lapeyrouse-Fossat,CC du Volvestre,Haute-Garonne,2879,,
31274,Larcan,CC des Coteaux du Girou,Haute-Garonne,181,,
31275,Laréole,CC Cœur et Coteaux du Comminges,Haute-Garonne,176,,
31276,Larroque,CC des Hauts Tolosans,Haute-Garonne,297,,
31277,Lasserre-Pradère,CC Cœur et Coteaux du Comminges,Haute-Garonne,1564,,
31278,Latoue,CC de la Save au Touch,Haute-Garonne,328,,
31279,Latour,CC Cœur et Coteaux du Comminges,Haute-Garonne,78,,
31280,Latrape,CC du Volvestre,Haute-Garonne,377,,
31281,Launac,CC du Volvestre,Haute-Garonne,1416,,
31282,Launaguet,CC des Hauts Tolosans,Haute-Garonne,8988,,
31283,Lautignac,Toulouse Métropole,Haute-Garonne,266,,
31284,Lauzerville,CC Cœur de Garonne,Haute-Garonne,1640,1,0.000609756
31285,Lavalette,CA du Sicoval,Haute-Garonne,751,,
31286,Lavelanet-de-Comminges,CC des Coteaux du Girou,Haute-Garonne,633,,
31287,Lavernose-Lacasse,CC du Volvestre,Haute-Garonne,3127,,
31288,Layrac-sur-Tarn,CA Le Muretain Agglo,Haute-Garonne,331,,
31289,Lécussan,CC de Val'Aïgo,Haute-Garonne,271,,
31290,Lège,CC Cœur et Coteaux du Comminges,Haute-Garonne,44,,
31291,Léguevin,CC Pyrénées Haut Garonnaises,Haute-Garonne,9444,,
31292,Lescuns,CC de la Save au Touch,Haute-Garonne,72,,
31293,Lespinasse,CC Cœur de Garonne,Haute-Garonne,2757,,
31294,Lespiteau,Toulouse Métropole,Haute-Garonne,104,,
31295,Lespugue,CC Cœur et Coteaux du Comminges,Haute-Garonne,81,,
31296,Lestelle-de-Saint-Martory,CC Cœur et Coteaux du Comminges,Haute-Garonne,448,,
31297,Lévignac,CC Cagire Garonne Salat,Haute-Garonne,2152,,
31299,Lherm,CC de la Save au Touch,Haute-Garonne,3757,,
31300,Lieoux,CC Cœur de Garonne,Haute-Garonne,126,,
31301,Lilhac,CC Cœur et Coteaux du Comminges,Haute-Garonne,131,,
31302,Lodes,CC Cœur et Coteaux du Comminges,Haute-Garonne,299,,
31303,Longages,CC Cœur et Coteaux du Comminges,Haute-Garonne,3116,,
31304,Loubens-Lauragais,CC du Volvestre,Haute-Garonne,471,,
31305,Loudet,CC des Terres du Lauragais,Haute-Garonne,202,,
31306,Lourde,CC Cœur et Coteaux du Comminges,Haute-Garonne,92,,
31308,Luscan,CC Pyrénées Haut Garonnaises,Haute-Garonne,55,,
31309,Lussan-Adeilhac,CC Pyrénées Haut Garonnaises,Haute-Garonne,229,,
31310,Lux,CC Cœur de Garonne,Haute-Garonne,349,,
31311,La Magdelaine-sur-Tarn,CC des Terres du Lauragais,Haute-Garonne,1192,,
31312,Mailholas,CC de Val'Aïgo,Haute-Garonne,34,,
31313,Malvezie,CC du Volvestre,Haute-Garonne,117,,
31314,Mancioux,CC Pyrénées Haut Garonnaises,Haute-Garonne,413,,
31315,Mane,CC Cagire Garonne Salat,Haute-Garonne,1003,,
31316,Marignac,CC Cagire Garonne Salat,Haute-Garonne,492,,
31317,Marignac-Lasclares,CC Pyrénées Haut Garonnaises,Haute-Garonne,497,,
31318,Marignac-Laspeyres,CC Cœur de Garonne,Haute-Garonne,224,,
31319,Marliac,CC Cœur de Garonne,Haute-Garonne,146,,
31320,Marquefave,CC Bassin Auterivain Haut-Garonnais,Haute-Garonne,1020,,
31321,Marsoulas,CC du Volvestre,Haute-Garonne,131,,
31322,Martisserre,CC Cagire Garonne Salat,Haute-Garonne,63,,
31323,Martres-de-Rivière,CC Cœur et Coteaux du Comminges,Haute-Garonne,368,,
31324,Martres-Tolosane,CC Pyrénées Haut Garonnaises,Haute-Garonne,2425,,
31325,Mascarville,CC Cœur de Garonne,Haute-Garonne,191,,
31326,Massabrac,CC des Terres du Lauragais,Haute-Garonne,89,,
31327,Mauran,CC du Volvestre,Haute-Garonne,234,,
31328,Mauremont,CC Cœur de Garonne,Haute-Garonne,333,,
31329,Maurens,CC des Terres du Lauragais,Haute-Garonne,208,,
31330,Mauressac,CC Lauragais Revel Sorezois,Haute-Garonne,523,,
31331,Maureville,CC Bassin Auterivain Haut-Garonnais,Haute-Garonne,316,,
31332,Mauvaisin,CC des Terres du Lauragais,Haute-Garonne,237,,
31333,Mauvezin,CC des Terres du Lauragais,Haute-Garonne,95,,
31334,Mauzac,CC Cœur et Coteaux du Comminges,Haute-Garonne,1304,,
31335,Mayrègne,CC du Volvestre,Haute-Garonne,27,,
31336,Mazères-sur-Salat,CC Pyrénées Haut Garonnaises,Haute-Garonne,633,,
31337,Melles,CC Cagire Garonne Salat,Haute-Garonne,90,,
31338,Menville,CC Pyrénées Haut Garonnaises,Haute-Garonne,791,,
31339,Mérenvielle,CC des Hauts Tolosans,Haute-Garonne,492,,
31340,Mervilla,CC de la Save au Touch,Haute-Garonne,277,,
31341,Merville,CA du Sicoval,Haute-Garonne,5710,1,0.000175131
31342,Milhas,CC des Hauts Tolosans,Haute-Garonne,177,,
31343,Mirambeau,CC Cagire Garonne Salat,Haute-Garonne,63,1,0.015873016
31344,Miramont-de-Comminges,CC Cœur et Coteaux du Comminges,Haute-Garonne,790,,
31345,Miremont,CC Cœur et Coteaux du Comminges,Haute-Garonne,2526,,
31346,Mirepoix-sur-Tarn,CC Bassin Auterivain Haut-Garonnais,Haute-Garonne,1027,,
31347,Molas,CC de Val'Aïgo,Haute-Garonne,171,,
31348,Moncaup,CC Cœur et Coteaux du Comminges,Haute-Garonne,39,,
31349,Mondavezan,CC Cagire Garonne Salat,Haute-Garonne,923,,
31350,Mondilhan,CC Cœur de Garonne,Haute-Garonne,93,,
31351,Mondonville,CC Cœur et Coteaux du Comminges,Haute-Garonne,4609,,
31352,Mondouzil,Toulouse Métropole,Haute-Garonne,241,,
31353,Monès,Toulouse Métropole,Haute-Garonne,97,,
31354,Monestrol,CC Cœur de Garonne,Haute-Garonne,62,,
31355,Mons,CC des Terres du Lauragais,Haute-Garonne,1832,,
31356,Montaigut-sur-Save,Toulouse Métropole,Haute-Garonne,1724,,
31357,Montastruc-de-Salies,CC des Hauts Tolosans,Haute-Garonne,290,,
31358,Montastruc-la-Conseillère,CC Cagire Garonne Salat,Haute-Garonne,3525,,
31359,Montastruc-Savès,CC des Coteaux du Girou,Haute-Garonne,78,,
31360,Montauban-de-Luchon,CC Cœur de Garonne,Haute-Garonne,503,,
31361,Montaut,CC Pyrénées Haut Garonnaises,Haute-Garonne,510,,
31362,Montberaud,CC du Volvestre,Haute-Garonne,215,,
31363,Montbernard,CC Cœur de Garonne,Haute-Garonne,227,,
31364,Montberon,CC Cœur et Coteaux du Comminges,Haute-Garonne,2987,,
31365,Montbrun-Bocage,CC des Coteaux Bellevue,Haute-Garonne,487,,
31366,Montbrun-Lauragais,CC du Volvestre,Haute-Garonne,631,,
31367,Montclar-de-Comminges,CA du Sicoval,Haute-Garonne,89,,
31368,Montclar-Lauragais,CC Cœur de Garonne,Haute-Garonne,249,,
31369,Mont-de-Galié,CC des Terres du Lauragais,Haute-Garonne,43,,
31370,Montégut-Bourjac,CC Pyrénées Haut Garonnaises,Haute-Garonne,136,,
31371,Montégut-Lauragais,CC Cœur de Garonne,Haute-Garonne,457,,
31372,Montespan,CC Lauragais Revel Sorezois,Haute-Garonne,461,,
31373,Montesquieu-Guittaut,CC Cagire Garonne Salat,Haute-Garonne,178,,
31374,Montesquieu-Lauragais,CC Cœur et Coteaux du Comminges,Haute-Garonne,990,,
31375,Montesquieu-Volvestre,CC des Terres du Lauragais,Haute-Garonne,3101,,
31376,Montgaillard-de-Salies,CC du Volvestre,Haute-Garonne,106,,
31377,Montgaillard-Lauragais,CC Cagire Garonne Salat,Haute-Garonne,761,,
31378,Montgaillard-sur-Save,CC des Terres du Lauragais,Haute-Garonne,86,,
31379,Montgazin,CC Cœur et Coteaux du Comminges,Haute-Garonne,202,,
31380,Montgeard,CC du Volvestre,Haute-Garonne,495,,
31381,Montgiscard,CC des Terres du Lauragais,Haute-Garonne,2487,,
31382,Montgras,CA du Sicoval,Haute-Garonne,107,,
31383,Montjoire,CC Cœur de Garonne,Haute-Garonne,1299,,
31384,Montlaur,CC des Coteaux du Girou,Haute-Garonne,1608,,
31385,Montmaurin,CA du Sicoval,Haute-Garonne,216,,
31386,Montoulieu-Saint-Bernard,CC Cœur et Coteaux du Comminges,Haute-Garonne,219,,
31387,Montoussin,CC Cœur et Coteaux du Comminges,Haute-Garonne,132,,
31388,Montpitol,CC Cœur de Garonne,Haute-Garonne,399,,
31389,Montrabé,CC des Coteaux du Girou,Haute-Garonne,4183,,
31390,Montréjeau,Toulouse Métropole,Haute-Garonne,2827,,
31391,Montsaunès,CC Cœur et Coteaux du Comminges,Haute-Garonne,476,,
31392,Mourvilles-Basses,CC Cagire Garonne Salat,Haute-Garonne,75,,
31393,Mourvilles-Hautes,CC des Terres du Lauragais,Haute-Garonne,183,,
31394,Moustajon,CC Lauragais Revel Sorezois,Haute-Garonne,139,,
31395,Muret,CC Pyrénées Haut Garonnaises,Haute-Garonne,25488,7,0.000274639
31396,Nailloux,CA Le Muretain Agglo,Haute-Garonne,3916,1,0.000255363
31397,Nénigan,CC des Terres du Lauragais,Haute-Garonne,65,,
31398,Nizan-Gesse,CC Cœur et Coteaux du Comminges,Haute-Garonne,88,,
31399,Noé,CC Cœur et Coteaux du Comminges,Haute-Garonne,2961,,
31400,Nogaret,CC du Volvestre,Haute-Garonne,83,,
31401,Noueilles,CC Lauragais Revel Sorezois,Haute-Garonne,405,,
31402,Odars,CA du Sicoval,Haute-Garonne,903,,
31403,Ondes,CA du Sicoval,Haute-Garonne,862,,
31404,Oô,CC des Hauts Tolosans,Haute-Garonne,96,,
31405,Ore,CC Pyrénées Haut Garonnaises,Haute-Garonne,102,,
31406,Palaminy,CC Pyrénées Haut Garonnaises,Haute-Garonne,819,,
31407,Paulhac,CC Cœur de Garonne,Haute-Garonne,1265,,
31408,Payssous,CC des Coteaux du Girou,Haute-Garonne,93,,
31409,Péchabou,CC Pyrénées Haut Garonnaises,Haute-Garonne,2394,,
31410,Pechbonnieu,CA du Sicoval,Haute-Garonne,4511,,
31411,Pechbusque,CC des Coteaux Bellevue,Haute-Garonne,903,,
31412,Péguilhan,CA du Sicoval,Haute-Garonne,296,,
31413,Pelleport,CC Cœur et Coteaux du Comminges,Haute-Garonne,527,,
31414,Peyrissas,CC des Hauts Tolosans,Haute-Garonne,87,,
31415,Peyrouzet,CC Cœur et Coteaux du Comminges,Haute-Garonne,86,,
31416,Peyssies,CC Cœur et Coteaux du Comminges,Haute-Garonne,576,,
31417,Pibrac,CC du Volvestre,Haute-Garonne,8712,,
31418,Pin-Balma,Toulouse Métropole,Haute-Garonne,921,,
31419,Le Pin-Murelet,Toulouse Métropole,Haute-Garonne,180,,
31420,Pinsaguel,CC Cœur de Garonne,Haute-Garonne,2808,,
31421,Pins-Justaret,CA Le Muretain Agglo,Haute-Garonne,4481,,
31422,Plagne,CA Le Muretain Agglo,Haute-Garonne,97,,
31423,Plagnole,CC Cœur de Garonne,Haute-Garonne,308,,
31424,Plaisance-du-Touch,CC Cœur de Garonne,Haute-Garonne,19075,1,5.24E-05
31425,Le Plan,CC de la Save au Touch,Haute-Garonne,454,,
31426,Pointis-de-Rivière,CC Cœur de Garonne,Haute-Garonne,851,,
31427,Pointis-Inard,CC Pyrénées Haut Garonnaises,Haute-Garonne,938,,
31428,Polastron,CC Cœur et Coteaux du Comminges,Haute-Garonne,56,,
31429,Pompertuzat,CC Cœur de Garonne,Haute-Garonne,2350,,
31430,Ponlat-Taillebourg,CA du Sicoval,Haute-Garonne,635,,
31431,Portet-d'Aspet,CC Cœur et Coteaux du Comminges,Haute-Garonne,65,,
31432,Portet-de-Luchon,CC Cagire Garonne Salat,Haute-Garonne,43,,
31433,Portet-sur-Garonne,CC Pyrénées Haut Garonnaises,Haute-Garonne,9841,1,0.000101616
31434,Poubeau,CA Le Muretain Agglo,Haute-Garonne,80,,
31435,Poucharramet,CC Pyrénées Haut Garonnaises,Haute-Garonne,893,,
31436,Pouy-de-Touges,CC Cœur de Garonne,Haute-Garonne,417,,
31437,Pouze,CC Cœur de Garonne,Haute-Garonne,92,,
31439,Préserville,CA du Sicoval,Haute-Garonne,722,,
31440,Proupiary,CC des Terres du Lauragais,Haute-Garonne,74,,
31441,Prunet,CC Cagire Garonne Salat,Haute-Garonne,152,,
31442,Puydaniel,CC des Terres du Lauragais,Haute-Garonne,526,,
31443,Puymaurin,CC Bassin Auterivain Haut-Garonnais,Haute-Garonne,299,,
31444,Puysségur,CC Cœur et Coteaux du Comminges,Haute-Garonne,147,,
31445,Quint-Fonsegrives,CC des Hauts Tolosans,Haute-Garonne,5787,,
31446,Ramonville-Saint-Agne,Toulouse Métropole,Haute-Garonne,14725,,
31447,Razecueillé,CA du Sicoval,Haute-Garonne,37,,
31448,Rebigue,CC Cagire Garonne Salat,Haute-Garonne,503,,
31449,Régades,CA du Sicoval,Haute-Garonne,137,,
31450,Renneville,CC Cœur et Coteaux du Comminges,Haute-Garonne,562,,
31451,Revel,CC des Terres du Lauragais,Haute-Garonne,9893,,
31452,Rieucazé,CC Lauragais Revel Sorezois,Haute-Garonne,54,,
31453,Rieumajou,CC Cœur et Coteaux du Comminges,Haute-Garonne,138,,
31454,Rieumes,CC des Terres du Lauragais,Haute-Garonne,3592,1,0.000278396
31455,Rieux-Volvestre,CC Cœur de Garonne,Haute-Garonne,2635,,
31456,Riolas,CC du Volvestre,Haute-Garonne,49,,
31457,Roquefort-sur-Garonne,CC Cœur et Coteaux du Comminges,Haute-Garonne,806,,
31458,Roques,CC Cagire Garonne Salat,Haute-Garonne,4602,,
31459,Roquesérière,CA Le Muretain Agglo,Haute-Garonne,706,,
31460,Roquettes,CC des Coteaux du Girou,Haute-Garonne,4110,,
31461,Rouède,CA Le Muretain Agglo,Haute-Garonne,295,,
31462,Rouffiac-Tolosan,CC Cagire Garonne Salat,Haute-Garonne,1986,,
31463,Roumens,CC des Coteaux Bellevue,Haute-Garonne,248,,
31464,Sabonnères,CC Lauragais Revel Sorezois,Haute-Garonne,319,,
31465,Saccourvielle,CA Le Muretain Agglo,Haute-Garonne,15,,
31466,Saiguède,CC Pyrénées Haut Garonnaises,Haute-Garonne,811,,
31467,Saint-Alban,CA Le Muretain Agglo,Haute-Garonne,6200,,
31468,Saint-André,Toulouse Métropole,Haute-Garonne,231,,
31469,Saint-Araille,CC Cœur et Coteaux du Comminges,Haute-Garonne,157,,
31470,Saint-Aventin,CC Cœur de Garonne,Haute-Garonne,84,,
31471,Saint-Béat-Lez,CC Pyrénées Haut Garonnaises,Haute-Garonne,390,,
31472,Saint-Bertrand-de-Comminges,CC Pyrénées Haut Garonnaises,Haute-Garonne,250,,
31473,Saint-Cézert,CC Pyrénées Haut Garonnaises,Haute-Garonne,435,,
31474,Saint-Christaud,CC des Hauts Tolosans,Haute-Garonne,248,,
31475,Saint-Clar-de-Rivière,CC du Volvestre,Haute-Garonne,1363,,
31476,Saint-Élix-le-Château,CA Le Muretain Agglo,Haute-Garonne,902,,
31477,Saint-Élix-Séglan,CC Cœur de Garonne,Haute-Garonne,42,,
31478,Saint-Félix-Lauragais,CC Cœur et Coteaux du Comminges,Haute-Garonne,1305,,
31479,Saint-Ferréol-de-Comminges,CC Lauragais Revel Sorezois,Haute-Garonne,59,,
31480,Sainte-Foy-d'Aigrefeuille,CC Cœur et Coteaux du Comminges,Haute-Garonne,2072,,
31481,Sainte-Foy-de-Peyrolières,CC des Terres du Lauragais,Haute-Garonne,2121,,
31482,Saint-Frajou,CC Cœur de Garonne,Haute-Garonne,219,,
31483,Saint-Gaudens,CC Cœur et Coteaux du Comminges,Haute-Garonne,12082,6,0.000496607
31484,Saint-Geniès-Bellevue,CC Cœur et Coteaux du Comminges,Haute-Garonne,2528,,
31485,Saint-Germier,CC des Coteaux Bellevue,Haute-Garonne,114,,
31486,Saint-Hilaire,CC des Terres du Lauragais,Haute-Garonne,1237,,
31487,Saint-Ignan,CA Le Muretain Agglo,Haute-Garonne,231,,
31488,Saint-Jean,CC Cœur et Coteaux du Comminges,Haute-Garonne,10833,,
31489,Saint-Jean-Lherm,Toulouse Métropole,Haute-Garonne,382,,
31490,Saint-Jory,CC des Coteaux du Girou,Haute-Garonne,5857,,
31491,Saint-Julia,Toulouse Métropole,Haute-Garonne,425,,
31492,Saint-Julien-sur-Garonne,CC Lauragais Revel Sorezois,Haute-Garonne,557,,
31493,Saint-Lary-Boujean,CC du Volvestre,Haute-Garonne,143,,
31494,Saint-Laurent,CC Cœur et Coteaux du Comminges,Haute-Garonne,182,,
31495,Saint-Léon,CC Cœur et Coteaux du Comminges,Haute-Garonne,1281,,
31496,Sainte-Livrade,CC des Terres du Lauragais,Haute-Garonne,284,,
31497,Saint-Loup-Cammas,CC de la Save au Touch,Haute-Garonne,2209,,
31498,Saint-Loup-en-Comminges,CC des Coteaux Bellevue,Haute-Garonne,36,,
31499,Saint-Lys,CC Cœur et Coteaux du Comminges,Haute-Garonne,9621,2,0.000207879
31500,Saint-Mamet,CA Le Muretain Agglo,Haute-Garonne,576,,
31501,Saint-Marcel-Paulel,CC Pyrénées Haut Garonnaises,Haute-Garonne,410,,
31502,Saint-Marcet,CC des Coteaux du Girou,Haute-Garonne,369,,
31503,Saint-Martory,CC Cœur et Coteaux du Comminges,Haute-Garonne,992,,
31504,Saint-Médard,CC Cagire Garonne Salat,Haute-Garonne,232,,
31505,Saint-Michel,CC Cagire Garonne Salat,Haute-Garonne,324,1,0.00308642
31506,Saint-Orens-de-Gameville,CC Cœur de Garonne,Haute-Garonne,12034,,
31507,Saint-Paul-sur-Save,Toulouse Métropole,Haute-Garonne,1649,,
31508,Saint-Paul-d'Oueil,CC des Hauts Tolosans,Haute-Garonne,34,,
31509,Saint-Pé-d'Ardet,CC Pyrénées Haut Garonnaises,Haute-Garonne,149,,
31510,Saint-Pé-Delbosc,CC Pyrénées Haut Garonnaises,Haute-Garonne,134,,
31511,Saint-Pierre,CC Cœur et Coteaux du Comminges,Haute-Garonne,247,5,0.020242915
31512,Saint-Pierre-de-Lages,CC des Coteaux du Girou,Haute-Garonne,904,,
31513,Saint-Plancard,CC des Terres du Lauragais,Haute-Garonne,370,,
31514,Saint-Rome,CC Cœur et Coteaux du Comminges,Haute-Garonne,53,,
31515,Saint-Rustice,CC des Terres du Lauragais,Haute-Garonne,469,,
31516,Saint-Sauveur,CC du Frontonnais,Haute-Garonne,1782,1,0.000561167
31517,Saint-Sulpice-sur-Lèze,CC du Frontonnais,Haute-Garonne,2431,,
31518,Saint-Thomas,CC du Volvestre,Haute-Garonne,588,,
31519,Saint-Vincent,CA Le Muretain Agglo,Haute-Garonne,200,,
31520,Sajas,CC des Terres du Lauragais,Haute-Garonne,128,,
31521,Saleich,CC Cœur de Garonne,Haute-Garonne,349,,
31522,Salerm,CC Cagire Garonne Salat,Haute-Garonne,58,,
31523,Salies-du-Salat,CC Cœur et Coteaux du Comminges,Haute-Garonne,1891,,
31524,Salles-et-Pratviel,CC Cagire Garonne Salat,Haute-Garonne,135,,
31525,Salles-sur-Garonne,CC Pyrénées Haut Garonnaises,Haute-Garonne,588,,
31526,La Salvetat-Saint-Gilles,CC du Volvestre,Haute-Garonne,8513,,
31527,La Salvetat-Lauragais,CC de la Save au Touch,Haute-Garonne,146,,
31528,Saman,CC des Terres du Lauragais,Haute-Garonne,134,,
31529,Samouillan,CC Cœur et Coteaux du Comminges,Haute-Garonne,126,,
31530,Sana,CC Cœur et Coteaux du Comminges,Haute-Garonne,263,,
31531,Sarrecave,CC Cœur de Garonne,Haute-Garonne,78,,
31532,Sarremezan,CC Cœur et Coteaux du Comminges,Haute-Garonne,100,,
31533,Saubens,CC Cœur et Coteaux du Comminges,Haute-Garonne,2277,,
31534,Saussens,CA Le Muretain Agglo,Haute-Garonne,209,,
31535,Sauveterre-de-Comminges,CC des Terres du Lauragais,Haute-Garonne,642,,
31536,Saux-et-Pomarède,CC Pyrénées Haut Garonnaises,Haute-Garonne,281,,
31537,Savarthès,CC Cœur et Coteaux du Comminges,Haute-Garonne,178,,
31538,Savères,CC Cœur et Coteaux du Comminges,Haute-Garonne,222,,
31539,Sédeilhac,CC Cœur de Garonne,Haute-Garonne,63,,
31540,Ségreville,CC Cœur et Coteaux du Comminges,Haute-Garonne,304,,
31541,Seilh,CC des Terres du Lauragais,Haute-Garonne,3343,,
31542,Seilhan,Toulouse Métropole,Haute-Garonne,210,,
31543,Sénarens,CC Pyrénées Haut Garonnaises,Haute-Garonne,106,,
31544,Sengouagnet,CC Cœur de Garonne,Haute-Garonne,210,,
31545,Sepx,CC Cagire Garonne Salat,Haute-Garonne,228,,
31546,Seyre,CC Cagire Garonne Salat,Haute-Garonne,136,,
31547,Seysses,CC des Terres du Lauragais,Haute-Garonne,9174,,
31548,Signac,CA Le Muretain Agglo,Haute-Garonne,48,,
31549,Sode,CC Pyrénées Haut Garonnaises,Haute-Garonne,18,,
31550,Soueich,CC Pyrénées Haut Garonnaises,Haute-Garonne,541,,
31551,Tarabel,CC Cagire Garonne Salat,Haute-Garonne,467,,
31552,Terrebasse,CC des Terres du Lauragais,Haute-Garonne,141,,
31553,Thil,CC Cœur et Coteaux du Comminges,Haute-Garonne,1204,,
31554,Touille,CC des Hauts Tolosans,Haute-Garonne,247,,
31555,Toulouse,CC Cagire Garonne Salat,Haute-Garonne,484809,65,0.000134073
31556,Les Tourreilles,Toulouse Métropole,Haute-Garonne,393,,
31557,Tournefeuille,CC Cœur et Coteaux du Comminges,Haute-Garonne,27529,,
31558,Toutens,Toulouse Métropole,Haute-Garonne,339,,
31559,Trébons-de-Luchon,CC des Terres du Lauragais,Haute-Garonne,5,,
31560,Trébons-sur-la-Grasse,CC Pyrénées Haut Garonnaises,Haute-Garonne,458,,
31561,L'Union,CC des Terres du Lauragais,Haute-Garonne,,,
31562,Urau,Toulouse Métropole,Haute-Garonne,124,,
31563,Vacquiers,CC Cagire Garonne Salat,Haute-Garonne,1342,,
31564,Valcabrère,CC du Frontonnais,Haute-Garonne,144,,
31565,Valentine,CC Pyrénées Haut Garonnaises,Haute-Garonne,892,,
31566,Vallègue,CC Cœur et Coteaux du Comminges,Haute-Garonne,528,,
31567,Vallesvilles,CC des Terres du Lauragais,Haute-Garonne,424,,
31568,Varennes,CC des Terres du Lauragais,Haute-Garonne,275,,
31569,Vaudreuille,CA du Sicoval,Haute-Garonne,389,,
31570,Vaux,CC Lauragais Revel Sorezois,Haute-Garonne,300,,
31571,Vendine,CC Lauragais Revel Sorezois,Haute-Garonne,288,,
31572,Venerque,CC des Terres du Lauragais,Haute-Garonne,2628,,
31573,Verfeil,CC Bassin Auterivain Haut-Garonnais,Haute-Garonne,3665,,
31574,Vernet,CC des Coteaux du Girou,Haute-Garonne,2903,,
31575,Vieille-Toulouse,CC Bassin Auterivain Haut-Garonnais,Haute-Garonne,1206,,
31576,Vieillevigne,CA du Sicoval,Haute-Garonne,346,,
31577,Vignaux,CC des Terres du Lauragais,Haute-Garonne,135,,
31578,Vigoulet-Auzil,CC des Hauts Tolosans,Haute-Garonne,934,,
31579,Villariès,CA du Sicoval,Haute-Garonne,805,,
31580,Villate,CC des Coteaux du Girou,Haute-Garonne,939,,
31581,Villaudric,CA Le Muretain Agglo,Haute-Garonne,1572,,
31582,Villefranche-de-Lauragais,CC du Frontonnais,Haute-Garonne,4580,,
31583,Villematier,CC des Terres du Lauragais,Haute-Garonne,1077,,
31584,Villemur-sur-Tarn,CC de Val'Aïgo,Haute-Garonne,5993,,
31585,Villeneuve-de-Rivière,CC de Val'Aïgo,Haute-Garonne,1836,,
31586,Villeneuve-Lécussan,CC Cœur et Coteaux du Comminges,Haute-Garonne,560,,
31587,Villeneuve-lès-Bouloc,CC Cœur et Coteaux du Comminges,Haute-Garonne,1643,,
31588,Villeneuve-Tolosane,CC du Frontonnais,Haute-Garonne,9838,,
31589,Villenouvelle,Toulouse Métropole,Haute-Garonne,1409,,
31590,Binos,CC des Terres du Lauragais,Haute-Garonne,43,,
31591,Escoulis,CC Pyrénées Haut Garonnaises,Haute-Garonne,80,,
31592,Larra,CC Cagire Garonne Salat,Haute-Garonne,1921,,
31593,Cazac,CC des Hauts Tolosans,Haute-Garonne,88,,
32001,Aignan,CC Cœur et Coteaux du Comminges,Haute-Garonne,805,,
32002,Ansan,CC Armagnac Adour,Gers,84,,
32003,Antras,CC des Coteaux Arrats Gimone,Gers,49,,
32004,Arblade-le-Bas,CA Grand Auch Cœur de Gascogne,Gers,149,,
32005,Arblade-le-Haut,CC d'Aire-sur-l'Adour,Gers,314,,
32007,Ardizas,CC du Bas Armagnac,Gers,221,,
32008,Armentieux,CC Bastides de Lomagne,Gers,76,,
32009,Armous-et-Cau,CC Bastides et Vallons du Gers,Gers,91,,
32010,Arrouède,CC Cœur d'Astarac en Gascogne,Gers,110,,
32012,Aubiet,CC Val de Gers,Gers,1117,,
32013,Auch,CC des Coteaux Arrats Gimone,Gers,23067,5,0.00021676
32014,Augnax,CA Grand Auch Cœur de Gascogne,Gers,114,,
32015,Aujan-Mournède,CA Grand Auch Cœur de Gascogne,Gers,90,,
32016,Auradé,CC Val de Gers,Gers,687,,
32017,Aurensan,CC de la Gascogne Toulousaine,Gers,139,,
